StartTime,EndTime,AreaID,UnitName,PsrType,quantity
2022-01-08T14:00+00:00Z,2022-01-08T15:00+00:00Z,10YIT-GRTN-----B,MAW,B04,12887
2022-01-08T15:00+00:00Z,2022-01-08T16:00+00:00Z,10YIT-GRTN-----B,MAW,B04,14222
2022-01-08T16:00+00:00Z,2022-01-08T17:00+00:00Z,10YIT-GRTN-----B,MAW,B04,14480
2022-01-08T17:00+00:00Z,2022-01-08T18:00+00:00Z,10YIT-GRTN-----B,MAW,B04,14536
2022-01-08T18:00+00:00Z,2022-01-08T19:00+00:00Z,10YIT-GRTN-----B,MAW,B04,14291
2022-01-08T19:00+00:00Z,2022-01-08T20:00+00:00Z,10YIT-GRTN-----B,MAW,B04,13371
2022-01-08T20:00+00:00Z,2022-01-08T21:00+00:00Z,10YIT-GRTN-----B,MAW,B04,12621
2022-01-08T21:00+00:00Z,2022-01-08T22:00+00:00Z,10YIT-GRTN-----B,MAW,B04,10499
2022-01-08T22:00+00:00Z,2022-01-08T23:00+00:00Z,10YIT-GRTN-----B,MAW,B04,9365
2022-01-08T23:00+00:00Z,2022-01-09T00:00+00:00Z,10YIT-GRTN-----B,MAW,B04,8257
2022-01-09T00:00+00:00Z,2022-01-09T01:00+00:00Z,10YIT-GRTN-----B,MAW,B04,7417
2022-01-09T01:00+00:00Z,2022-01-09T02:00+00:00Z,10YIT-GRTN-----B,MAW,B04,7056
2022-01-09T02:00+00:00Z,2022-01-09T03:00+00:00Z,10YIT-GRTN-----B,MAW,B04,7171
2022-01-09T03:00+00:00Z,2022-01-09T04:00+00:00Z,10YIT-GRTN-----B,MAW,B04,7411
2022-01-09T04:00+00:00Z,2022-01-09T05:00+00:00Z,10YIT-GRTN-----B,MAW,B04,7822
2022-01-09T05:00+00:00Z,2022-01-09T06:00+00:00Z,10YIT-GRTN-----B,MAW,B04,7611
2022-01-09T06:00+00:00Z,2022-01-09T07:00+00:00Z,10YIT-GRTN-----B,MAW,B04,7527
2022-01-09T07:00+00:00Z,2022-01-09T08:00+00:00Z,10YIT-GRTN-----B,MAW,B04,8587
2022-01-09T08:00+00:00Z,2022-01-09T09:00+00:00Z,10YIT-GRTN-----B,MAW,B04,9582
2022-01-09T09:00+00:00Z,2022-01-09T10:00+00:00Z,10YIT-GRTN-----B,MAW,B04,9572
2022-01-09T10:00+00:00Z,2022-01-09T11:00+00:00Z,10YIT-GRTN-----B,MAW,B04,9810
2022-01-09T11:00+00:00Z,2022-01-09T12:00+00:00Z,10YIT-GRTN-----B,MAW,B04,10129
2022-01-09T12:00+00:00Z,2022-01-09T13:00+00:00Z,10YIT-GRTN-----B,MAW,B04,10366
2022-01-09T13:00+00:00Z,2022-01-09T14:00+00:00Z,10YIT-GRTN-----B,MAW,B04,10736
2022-01-09T14:00+00:00Z,2022-01-09T15:00+00:00Z,10YIT-GRTN-----B,MAW,B04,11502
2022-01-09T15:00+00:00Z,2022-01-09T16:00+00:00Z,10YIT-GRTN-----B,MAW,B04,12778
2022-01-09T16:00+00:00Z,2022-01-09T17:00+00:00Z,10YIT-GRTN-----B,MAW,B04,12951
