StartTime,EndTime,quantity_B01,quantity_B09,quantity_B10,quantity_B11,quantity_B12,quantity_B16,quantity_B18,quantity_B19,total_green_energy,Load
2022-01-12 07:00:00,2022-01-12 08:00:00,670,619,735,3651,711,2822,,5364,14572.0,46679
2022-01-12 08:00:00,2022-01-12 09:00:00,654,620,477,2937,410,5068,,5444,15610.0,46549
2022-01-12 09:00:00,2022-01-12 10:00:00,600,619,187,1955,212,6365,,5560,15498.0,45910
2022-01-12 10:00:00,2022-01-12 11:00:00,598,619,318,1662,179,6702,,5699,15777.0,43685
2022-01-12 11:00:00,2022-01-12 12:00:00,605,620,214,1700,280,5796,,5856,15071.0,42908
2022-01-12 12:00:00,2022-01-12 13:00:00,591,620,217,1851,243,4282,,5994,13798.0,43617
2022-01-12 13:00:00,2022-01-12 14:00:00,625,625,235,2562,354,2118,,5893,12412.0,43996
2022-01-12 14:00:00,2022-01-12 15:00:00,652,640,371,3719,548,447,,5629,12006.0,45006
2022-01-12 15:00:00,2022-01-12 16:00:00,660,640,713,4491,647,24,,5687,12862.0,46763
2022-01-12 16:00:00,2022-01-12 17:00:00,661,640,722,4496,666,0,,5699,12884.0,46340
2022-01-12 17:00:00,2022-01-12 18:00:00,665,640,599,4001,522,0,,5728,12155.0,45320
2022-01-12 18:00:00,2022-01-12 19:00:00,663,640,759,3471,456,0,,5694,11683.0,42738
2022-01-12 19:00:00,2022-01-12 20:00:00,606,640,420,1975,407,0,,5673,9721.0,39326
2022-01-12 20:00:00,2022-01-12 21:00:00,579,640,12,1539,144,0,,5768,8682.0,35244
2022-01-12 21:00:00,2022-01-12 22:00:00,564,640,199,1498,135,0,,5779,8815.0,31962
2022-01-12 22:00:00,2022-01-12 23:00:00,559,640,51,1516,72,0,,5633,8471.0,28947
2022-01-12 23:00:00,2022-01-13 00:00:00,556,638,57,1441,61,0,,5615,8368.0,27204
2022-01-13 00:00:00,2022-01-13 01:00:00,553,629,355,1289,53,0,,5609,8488.0,26310
2022-01-13 01:00:00,2022-01-13 02:00:00,572,628,358,1296,53,0,,5570,8477.0,26214
2022-01-13 02:00:00,2022-01-13 03:00:00,562,628,588,1313,53,0,,5491,8635.0,26475
2022-01-13 03:00:00,2022-01-13 04:00:00,575,628,404,1333,71,0,,5140,8151.0,28366
2022-01-13 04:00:00,2022-01-13 05:00:00,609,629,8,1907,169,0,,4995,8317.0,33841
2022-01-13 05:00:00,2022-01-13 06:00:00,670,629,649,2938,440,49,,5264,10639.0,40413
2022-01-13 06:00:00,2022-01-13 07:00:00,678,631,497,3734,667,1228,,5392,12827.0,44828
2022-01-13 07:00:00,2022-01-13 08:00:00,691,640,474,3746,624,4010,,5425,15610.0,46395
2022-01-13 08:00:00,2022-01-13 09:00:00,618,641,170,3181,576,6553,,5692,17431.0,45976
2022-01-13 09:00:00,2022-01-13 10:00:00,557,642,201,2539,387,7594,,5788,17708.0,45073
2022-01-13 10:00:00,2022-01-13 11:00:00,545,644,564,1921,297,7752,,5422,17145.0,42386
2022-01-13 11:00:00,2022-01-13 12:00:00,545,643,495,1663,281,6914,,5398,15939.0,41601
2022-01-13 12:00:00,2022-01-13 13:00:00,544,643,91,1692,401,5288,,5618,14277.0,42687
2022-01-13 13:00:00,2022-01-13 14:00:00,568,642,35,1926,442,2641,,5363,11617.0,43169
2022-01-13 14:00:00,2022-01-13 15:00:00,629,640,37,3293,700,468,,4790,10557.0,44030
2022-01-13 15:00:00,2022-01-13 16:00:00,625,639,719,4325,795,25,,4621,11749.0,45944
2022-01-13 16:00:00,2022-01-13 17:00:00,632,639,537,4594,877,0,,4901,12180.0,45913
2022-01-13 17:00:00,2022-01-13 18:00:00,648,647,385,4273,761,0,,4910,11624.0,45130
2022-01-13 18:00:00,2022-01-13 19:00:00,653,650,81,3452,594,0,,4634,10064.0,42536
2022-01-13 19:00:00,2022-01-13 20:00:00,565,652,47,2258,365,0,,4498,8385.0,39188
2022-01-13 20:00:00,2022-01-13 21:00:00,558,652,3,1701,247,0,,4805,7966.0,35136
2022-01-13 21:00:00,2022-01-13 22:00:00,548,652,3,1461,192,0,,4788,7644.0,31729
2022-01-13 22:00:00,2022-01-13 23:00:00,557,652,6,1450,159,0,,4403,7227.0,29019
2022-01-13 23:00:00,2022-01-14 00:00:00,546,652,382,1384,143,0,,4173,7280.0,27210
2022-01-14 00:00:00,2022-01-14 01:00:00,545,651,526,1343,99,0,,4288,7452.0,26351
2022-01-14 01:00:00,2022-01-14 02:00:00,540,651,521,1328,63,0,,4401,7504.0,26136
2022-01-14 02:00:00,2022-01-14 03:00:00,543,652,227,1322,69,0,,4031,6844.0,26400
2022-01-14 03:00:00,2022-01-14 04:00:00,546,652,15,1340,150,0,,4013,6716.0,28573
2022-01-14 04:00:00,2022-01-14 05:00:00,552,652,96,1652,274,0,,3820,7046.0,34101
2022-01-14 05:00:00,2022-01-14 06:00:00,554,652,601,3057,646,61,,3782,9353.0,40605
2022-01-14 06:00:00,2022-01-14 07:00:00,552,652,738,4963,860,1391,,3505,12661.0,45146
2022-01-14 07:00:00,2022-01-14 08:00:00,576,651,409,5005,1002,4118,,3047,14808.0,46339
2022-01-14 08:00:00,2022-01-14 09:00:00,583,653,623,3834,730,6727,,3036,16186.0,45629
2022-01-14 09:00:00,2022-01-14 10:00:00,574,651,320,2775,607,7791,,2901,15619.0,44422
2022-01-14 10:00:00,2022-01-14 11:00:00,571,650,241,2076,383,7947,,2810,14678.0,41958
2022-01-14 11:00:00,2022-01-14 12:00:00,558,650,22,1942,349,7549,,3042,14112.0,41500
2022-01-14 12:00:00,2022-01-14 13:00:00,562,650,9,1883,396,5920,,2985,12405.0,42400
2022-01-14 13:00:00,2022-01-14 14:00:00,578,650,48,2211,431,2972,,2984,9874.0,42562
2022-01-14 14:00:00,2022-01-14 15:00:00,639,650,136,3373,610,602,,3296,9306.0,43278
2022-01-14 15:00:00,2022-01-14 16:00:00,639,649,585,4536,858,26,,3870,11163.0,45311
2022-01-14 16:00:00,2022-01-14 17:00:00,643,648,832,4934,973,0,,3830,11860.0,45246
2022-01-14 17:00:00,2022-01-14 18:00:00,643,648,828,4631,913,0,,3884,11547.0,44412
2022-01-14 18:00:00,2022-01-14 19:00:00,647,649,710,3737,564,0,,3910,10217.0,41521
2022-01-14 19:00:00,2022-01-14 20:00:00,560,648,205,2249,419,0,,3988,8069.0,38169
2022-01-14 20:00:00,2022-01-14 21:00:00,533,648,2,1711,280,0,,4133,7307.0,34302
2022-01-14 21:00:00,2022-01-14 22:00:00,510,647,80,1586,214,0,,4059,7096.0,31254
2022-01-14 22:00:00,2022-01-14 23:00:00,523,646,261,1720,267,0,,4284,7701.0,28515
2022-01-14 23:00:00,2022-01-15 00:00:00,513,648,83,1463,216,0,,4197,7120.0,26616
2022-01-15 00:00:00,2022-01-15 01:00:00,522,650,55,1431,184,0,,4276,7118.0,25616
2022-01-15 01:00:00,2022-01-15 02:00:00,521,649,55,1405,183,0,,4308,7121.0,25111
2022-01-15 02:00:00,2022-01-15 03:00:00,521,648,55,1379,163,0,,4429,7195.0,25053
2022-01-15 03:00:00,2022-01-15 04:00:00,527,647,56,1365,171,0,,4370,7136.0,25902
2022-01-15 04:00:00,2022-01-15 05:00:00,533,646,21,1498,194,0,,4382,7274.0,28684
2022-01-15 05:00:00,2022-01-15 06:00:00,538,647,95,1966,341,74,,4169,7830.0,31885
2022-01-15 06:00:00,2022-01-15 07:00:00,538,647,552,2824,580,1454,,3866,10461.0,34754
2022-01-15 07:00:00,2022-01-15 08:00:00,534,647,764,2686,556,4215,,3552,12954.0,36252
2022-01-15 08:00:00,2022-01-15 09:00:00,539,648,216,2087,410,6727,,3261,13888.0,35865
2022-01-15 09:00:00,2022-01-15 10:00:00,533,646,1420,1605,290,7865,,3096,15455.0,34682
2022-01-15 10:00:00,2022-01-15 11:00:00,526,645,1752,1480,270,8008,,3117,15798.0,32713
2022-01-15 11:00:00,2022-01-15 12:00:00,525,645,1805,1481,273,7481,,3177,15387.0,31360
2022-01-15 12:00:00,2022-01-15 13:00:00,523,645,1535,1555,312,5925,,2903,13398.0,30918
2022-01-15 13:00:00,2022-01-15 14:00:00,527,644,510,1673,356,3030,,2677,9417.0,30920
2022-01-15 14:00:00,2022-01-15 15:00:00,562,644,200,2178,530,628,,2443,7185.0,31791
2022-01-15 15:00:00,2022-01-15 16:00:00,625,646,986,2988,724,28,,2486,8483.0,35235
2022-01-15 16:00:00,2022-01-15 17:00:00,626,645,1099,3583,823,0,,2593,9369.0,37051
2022-01-15 17:00:00,2022-01-15 18:00:00,629,645,1082,3416,700,0,,2540,9012.0,37496
2022-01-15 18:00:00,2022-01-15 19:00:00,640,646,483,2739,509,0,,2436,7453.0,35416
2022-01-15 19:00:00,2022-01-15 20:00:00,571,646,508,2139,357,0,,2473,6694.0,32660
2022-01-15 20:00:00,2022-01-15 21:00:00,575,646,252,1653,295,0,,2297,5718.0,29969
2022-01-15 21:00:00,2022-01-15 22:00:00,560,646,40,1525,278,0,,2057,5106.0,27380
2022-01-15 22:00:00,2022-01-15 23:00:00,577,645,160,1699,452,0,,1734,5267.0,25145
2022-01-15 23:00:00,2022-01-16 00:00:00,575,647,201,1413,180,0,,1548,4564.0,23386
2022-01-16 00:00:00,2022-01-16 01:00:00,574,647,216,1478,163,0,,1260,4338.0,22316
2022-01-16 01:00:00,2022-01-16 02:00:00,563,646,353,1475,151,0,,1102,4290.0,21884
2022-01-16 02:00:00,2022-01-16 03:00:00,560,645,871,1450,153,0,,1189,4868.0,21907
2022-01-16 03:00:00,2022-01-16 04:00:00,560,644,670,1430,137,0,,1066,4507.0,22404
2022-01-16 04:00:00,2022-01-16 05:00:00,561,644,45,1443,142,0,,869,3704.0,23874
2022-01-16 05:00:00,2022-01-16 06:00:00,563,644,182,1422,170,78,,796,3855.0,25293
2022-01-16 06:00:00,2022-01-16 07:00:00,551,644,173,1744,223,1440,,695,5470.0,26964
2022-01-16 07:00:00,2022-01-16 08:00:00,540,644,173,1895,200,4017,,562,8031.0,29124
2022-01-16 08:00:00,2022-01-16 09:00:00,534,644,108,2069,224,6318,,557,10454.0,29828
2022-01-16 09:00:00,2022-01-16 10:00:00,552,645,88,1653,190,7305,,625,11058.0,29804
2022-01-16 10:00:00,2022-01-16 11:00:00,563,646,31,1642,202,7520,,830,11434.0,29697
2022-01-16 11:00:00,2022-01-16 12:00:00,570,647,368,1559,238,7149,,1094,11625.0,28308
2022-01-16 12:00:00,2022-01-16 13:00:00,564,646,991,1641,257,5733,,1376,11208.0,27782
2022-01-16 13:00:00,2022-01-16 14:00:00,573,647,711,1629,268,2928,,1581,8337.0,27805
2022-01-16 14:00:00,2022-01-16 15:00:00,588,648,7,1991,386,603,,1776,5999.0,28597
2022-01-16 15:00:00,2022-01-16 16:00:00,615,647,423,2675,601,29,,2203,7193.0,31971
2022-01-16 16:00:00,2022-01-16 17:00:00,675,646,1117,3196,733,0,,2512,8879.0,33875
2022-01-16 17:00:00,2022-01-16 18:00:00,677,646,1097,3283,812,0,,2813,9328.0,34706
2022-01-16 18:00:00,2022-01-16 19:00:00,679,646,631,2671,610,0,,3323,8560.0,33534
2022-01-16 19:00:00,2022-01-16 20:00:00,683,646,169,2042,447,0,,3760,7747.0,31679
2022-01-16 20:00:00,2022-01-16 21:00:00,601,646,450,1712,179,0,,3665,7253.0,28892
2022-01-16 21:00:00,2022-01-16 22:00:00,562,646,827,1517,143,0,,3696,7391.0,26304
2022-01-16 22:00:00,2022-01-16 23:00:00,574,645,822,1447,141,0,,3780,7409.0,23865
2022-01-16 23:00:00,2022-01-17 00:00:00,557,645,487,1405,150,0,,3623,6867.0,22601
2022-01-17 00:00:00,2022-01-17 01:00:00,565,645,11,1412,142,0,,3575,6350.0,22011
2022-01-17 01:00:00,2022-01-17 02:00:00,580,644,299,1428,134,0,,3640,6725.0,21954
2022-01-17 02:00:00,2022-01-17 03:00:00,573,644,517,1373,136,0,,3266,6509.0,22481
2022-01-17 03:00:00,2022-01-17 04:00:00,573,644,10,1403,134,0,,2821,5585.0,24824
2022-01-17 04:00:00,2022-01-17 05:00:00,595,621,52,1831,353,0,,2613,6065.0,31398
2022-01-17 05:00:00,2022-01-17 06:00:00,672,603,523,3197,577,80,,2571,8223.0,38319
2022-01-17 06:00:00,2022-01-17 07:00:00,673,605,1038,4317,989,1227,,2309,11158.0,43119
2022-01-17 07:00:00,2022-01-17 08:00:00,675,605,711,4356,1012,3542,,2023,12924.0,44592
2022-01-17 08:00:00,2022-01-17 09:00:00,639,602,459,3753,712,5747,,1848,13760.0,44217
2022-01-17 09:00:00,2022-01-17 10:00:00,622,607,382,2634,530,6997,,2077,13849.0,43722
2022-01-17 10:00:00,2022-01-17 11:00:00,621,607,135,1719,308,7344,,2143,12877.0,41288
2022-01-17 11:00:00,2022-01-17 12:00:00,619,607,590,1673,297,7200,,2282,13268.0,41007
2022-01-17 12:00:00,2022-01-17 13:00:00,643,608,462,1689,354,5751,,2260,11767.0,41952
2022-01-17 13:00:00,2022-01-17 14:00:00,709,606,459,1962,399,3024,,2184,9343.0,42270
2022-01-17 14:00:00,2022-01-17 15:00:00,719,607,220,3012,515,666,,1957,7696.0,42955
2022-01-17 15:00:00,2022-01-17 16:00:00,717,607,1437,3923,827,21,,2014,9546.0,44760
2022-01-17 16:00:00,2022-01-17 17:00:00,720,608,1289,4424,913,0,,2050,10004.0,44609
2022-01-17 17:00:00,2022-01-17 18:00:00,717,607,1061,4410,860,0,,2218,9873.0,44043
2022-01-17 18:00:00,2022-01-17 19:00:00,719,605,138,3108,565,0,,2027,7162.0,41385
2022-01-17 19:00:00,2022-01-17 20:00:00,697,647,4,1900,277,0,,1919,5444.0,38199
2022-01-17 20:00:00,2022-01-17 21:00:00,697,650,3,1530,129,0,,1980,4989.0,34262
2022-01-17 21:00:00,2022-01-17 22:00:00,592,648,61,1453,126,0,,1911,4791.0,31046
2022-01-17 22:00:00,2022-01-17 23:00:00,594,647,208,1364,42,0,,1817,4672.0,28347
2022-01-17 23:00:00,2022-01-18 00:00:00,596,647,708,1320,51,0,,1743,5065.0,26731
2022-01-18 00:00:00,2022-01-18 01:00:00,599,647,654,1283,43,0,,1676,4902.0,25922
2022-01-18 01:00:00,2022-01-18 02:00:00,607,648,1111,1268,42,0,,1797,5473.0,25831
2022-01-18 02:00:00,2022-01-18 03:00:00,605,647,1256,1234,44,0,,1765,5551.0,26285
2022-01-18 03:00:00,2022-01-18 04:00:00,597,647,90,1200,43,0,,1606,4183.0,28231
2022-01-18 04:00:00,2022-01-18 05:00:00,600,646,133,1448,217,0,,1539,4583.0,33842
2022-01-18 05:00:00,2022-01-18 06:00:00,611,646,141,2858,543,79,,1359,6237.0,40687
2022-01-18 06:00:00,2022-01-18 07:00:00,599,637,795,4252,1124,1309,,998,9714.0,44859
2022-01-18 07:00:00,2022-01-18 08:00:00,606,646,649,4746,1026,3582,,829,12084.0,45909
2022-01-18 08:00:00,2022-01-18 09:00:00,612,647,407,3125,837,5506,,862,11996.0,45051
2022-01-18 09:00:00,2022-01-18 10:00:00,597,649,375,2561,594,6310,,829,11915.0,43950
2022-01-18 10:00:00,2022-01-18 11:00:00,602,646,224,1819,312,6309,,836,10748.0,41682
2022-01-18 11:00:00,2022-01-18 12:00:00,612,641,13,1672,284,5973,,846,10041.0,41196
2022-01-18 12:00:00,2022-01-18 13:00:00,631,605,122,1641,299,4874,,1009,9181.0,42261
2022-01-18 13:00:00,2022-01-18 14:00:00,659,604,168,1825,432,2657,,1135,7480.0,43019
2022-01-18 14:00:00,2022-01-18 15:00:00,649,643,306,3292,648,533,,1026,7097.0,43857
2022-01-18 15:00:00,2022-01-18 16:00:00,672,656,572,4390,805,1,,987,8083.0,45736
2022-01-18 16:00:00,2022-01-18 17:00:00,678,654,1150,4840,852,0,,955,9129.0,45744
2022-01-18 17:00:00,2022-01-18 18:00:00,646,654,698,4614,858,0,,988,8458.0,44937
2022-01-18 18:00:00,2022-01-18 19:00:00,651,653,459,3230,488,0,,1180,6661.0,42275
2022-01-18 19:00:00,2022-01-18 20:00:00,633,651,184,2018,287,0,,1442,5215.0,38985
2022-01-18 20:00:00,2022-01-18 21:00:00,586,652,4,1558,136,0,,1546,4482.0,34853
2022-01-18 21:00:00,2022-01-18 22:00:00,563,652,52,1429,129,0,,1642,4467.0,31456
2022-01-18 22:00:00,2022-01-18 23:00:00,562,652,801,1391,130,0,,1833,5369.0,28816
2022-01-18 23:00:00,2022-01-19 00:00:00,555,652,1187,1344,139,0,,1851,5728.0,27361
2022-01-19 00:00:00,2022-01-19 01:00:00,551,652,1772,1307,130,0,,1924,6336.0,26610
2022-01-19 01:00:00,2022-01-19 02:00:00,555,652,1695,1256,130,0,,2009,6297.0,26363
2022-01-19 02:00:00,2022-01-19 03:00:00,554,652,1707,1266,130,0,,1999,6308.0,26791
2022-01-19 03:00:00,2022-01-19 04:00:00,556,651,1430,1250,130,0,,1888,5905.0,28833
2022-01-19 04:00:00,2022-01-19 05:00:00,566,651,223,1631,166,0,,1583,4820.0,34433
2022-01-19 05:00:00,2022-01-19 06:00:00,616,651,330,3791,711,95,,1226,7420.0,41066
2022-01-19 06:00:00,2022-01-19 07:00:00,616,650,918,4462,831,1322,,733,9532.0,45618
2022-01-19 07:00:00,2022-01-19 08:00:00,627,651,410,3827,751,3421,,549,10236.0,46681
2022-01-19 08:00:00,2022-01-19 09:00:00,591,650,394,3272,756,4961,,557,11181.0,45740
2022-01-19 09:00:00,2022-01-19 10:00:00,587,654,542,2494,728,5611,,517,11133.0,44642
2022-01-19 10:00:00,2022-01-19 11:00:00,596,653,344,1751,330,5682,,329,9685.0,41826
2022-01-19 11:00:00,2022-01-19 12:00:00,600,653,242,1597,346,5416,,402,9256.0,41364
2022-01-19 12:00:00,2022-01-19 13:00:00,612,647,101,1578,328,4450,,448,8164.0,42450
2022-01-19 13:00:00,2022-01-19 14:00:00,670,649,213,1725,343,2302,,379,6281.0,42816
2022-01-19 14:00:00,2022-01-19 15:00:00,693,651,219,2702,509,424,,542,5740.0,44144
2022-01-19 15:00:00,2022-01-19 16:00:00,691,651,612,4370,877,0,,738,7939.0,46460
2022-01-19 16:00:00,2022-01-19 17:00:00,690,651,885,5014,971,0,,1011,9222.0,46382
2022-01-19 17:00:00,2022-01-19 18:00:00,694,650,752,4381,923,0,,1370,8770.0,45104
2022-01-19 18:00:00,2022-01-19 19:00:00,689,651,511,3005,506,0,,1685,7047.0,42167
2022-01-19 19:00:00,2022-01-19 20:00:00,587,651,203,1935,197,0,,2022,5595.0,38799
2022-01-19 20:00:00,2022-01-19 21:00:00,578,651,228,1548,140,0,,2499,5644.0,35085
2022-01-19 21:00:00,2022-01-19 22:00:00,557,651,176,1424,54,0,,2676,5538.0,31512
2022-01-19 22:00:00,2022-01-19 23:00:00,572,651,5,1397,39,0,,2947,5611.0,29055
2022-01-19 23:00:00,2022-01-20 00:00:00,567,651,613,1301,47,0,,3053,6232.0,27267
2022-01-20 00:00:00,2022-01-20 01:00:00,573,650,713,1248,39,0,,3078,6301.0,26422
2022-01-20 01:00:00,2022-01-20 02:00:00,573,650,1145,1238,39,0,,3029,6674.0,26138
2022-01-20 02:00:00,2022-01-20 03:00:00,573,650,963,1220,39,0,,3362,6807.0,26492
2022-01-20 03:00:00,2022-01-20 04:00:00,572,648,225,1206,39,0,,3523,6213.0,28505
2022-01-20 04:00:00,2022-01-20 05:00:00,573,610,3,1613,147,0,,3427,6373.0,34123
2022-01-20 05:00:00,2022-01-20 06:00:00,577,602,142,3246,390,56,,3007,8020.0,40602
2022-01-20 06:00:00,2022-01-20 07:00:00,587,602,494,4381,766,891,,2692,10413.0,45320
2022-01-20 07:00:00,2022-01-20 08:00:00,589,600,526,3858,774,2176,,2680,11203.0,46643
2022-01-20 08:00:00,2022-01-20 09:00:00,600,600,588,3056,728,3055,,2700,11327.0,46491
2022-01-20 09:00:00,2022-01-20 10:00:00,599,601,346,2599,705,3864,,3110,11824.0,45921
2022-01-20 10:00:00,2022-01-20 11:00:00,595,603,616,2277,581,3389,,3396,11457.0,43300
2022-01-20 11:00:00,2022-01-20 12:00:00,598,603,106,1816,320,3375,,3654,10472.0,42820
2022-01-20 12:00:00,2022-01-20 13:00:00,609,602,213,1729,248,3247,,3430,10078.0,44166
2022-01-20 13:00:00,2022-01-20 14:00:00,598,603,241,1652,319,1986,,2989,8388.0,44574
2022-01-20 14:00:00,2022-01-20 15:00:00,601,603,353,2388,516,347,,3215,8023.0,44600
2022-01-20 15:00:00,2022-01-20 16:00:00,667,602,285,3310,603,6,,3281,8754.0,45920
2022-01-20 16:00:00,2022-01-20 17:00:00,673,602,858,4204,808,0,,3075,10220.0,46108
2022-01-20 17:00:00,2022-01-20 18:00:00,682,653,723,4308,838,0,,3323,10527.0,45473
2022-01-20 18:00:00,2022-01-20 19:00:00,678,655,166,3142,506,0,,3517,8664.0,42877
2022-01-20 19:00:00,2022-01-20 20:00:00,579,655,98,1797,327,0,,3266,6722.0,39145
2022-01-20 20:00:00,2022-01-20 21:00:00,570,655,3,1466,154,0,,3155,6003.0,35101
2022-01-20 21:00:00,2022-01-20 22:00:00,548,656,21,1399,127,0,,2942,5693.0,31611
2022-01-20 22:00:00,2022-01-20 23:00:00,560,655,302,1426,124,0,,2940,6007.0,28992
2022-01-20 23:00:00,2022-01-21 00:00:00,562,656,1120,1348,132,0,,2686,6504.0,27437
2022-01-21 00:00:00,2022-01-21 01:00:00,563,655,1446,1276,123,0,,2468,6531.0,26741
2022-01-21 01:00:00,2022-01-21 02:00:00,532,655,1446,1251,122,0,,2609,6615.0,26532
2022-01-21 02:00:00,2022-01-21 03:00:00,527,655,824,1252,130,0,,2327,5715.0,26954
2022-01-21 03:00:00,2022-01-21 04:00:00,525,655,174,1278,165,0,,2335,5132.0,28758
2022-01-21 04:00:00,2022-01-21 05:00:00,542,654,148,1650,357,0,,2199,5550.0,34235
2022-01-21 05:00:00,2022-01-21 06:00:00,614,654,515,3607,572,35,,2126,8123.0,40665
2022-01-21 06:00:00,2022-01-21 07:00:00,618,651,530,4940,835,721,,2106,10401.0,45342
2022-01-21 07:00:00,2022-01-21 08:00:00,619,651,785,4983,798,2363,,2016,12215.0,47124
2022-01-21 08:00:00,2022-01-21 09:00:00,648,651,425,3567,529,3806,,2348,11974.0,46707
2022-01-21 09:00:00,2022-01-21 10:00:00,578,650,242,2953,407,4606,,3075,12511.0,46428
2022-01-21 10:00:00,2022-01-21 11:00:00,559,640,402,2305,299,4945,,3597,12747.0,43907
2022-01-21 11:00:00,2022-01-21 12:00:00,562,637,323,1740,291,4536,,3852,11941.0,43050
2022-01-21 12:00:00,2022-01-21 13:00:00,571,650,356,1577,206,4139,,4190,11689.0,44093
2022-01-21 13:00:00,2022-01-21 14:00:00,571,657,288,1606,342,2286,,3889,9639.0,43839
2022-01-21 14:00:00,2022-01-21 15:00:00,617,659,243,2379,491,560,,3624,8573.0,43867
2022-01-21 15:00:00,2022-01-21 16:00:00,644,658,391,3869,663,1,,3323,9549.0,45655
2022-01-21 16:00:00,2022-01-21 17:00:00,637,658,908,4478,778,0,,3471,10930.0,45849
2022-01-21 17:00:00,2022-01-21 18:00:00,664,658,775,4553,910,0,,3358,10918.0,44877
2022-01-21 18:00:00,2022-01-21 19:00:00,665,656,34,3558,494,0,,3483,8890.0,42094
2022-01-21 19:00:00,2022-01-21 20:00:00,584,656,3,2101,276,0,,4374,7994.0,38768
2022-01-21 20:00:00,2022-01-21 21:00:00,571,657,26,1586,174,0,,4843,7857.0,35054
2022-01-21 21:00:00,2022-01-21 22:00:00,549,657,196,1431,165,0,,4501,7499.0,31821
2022-01-21 22:00:00,2022-01-21 23:00:00,567,657,502,1400,129,0,,4458,7713.0,29165
2022-01-21 23:00:00,2022-01-22 00:00:00,568,657,490,1499,232,0,,4180,7626.0,27445
2022-01-22 00:00:00,2022-01-22 01:00:00,573,658,748,1800,202,0,,4028,8009.0,26408
2022-01-22 01:00:00,2022-01-22 02:00:00,576,658,1033,1354,69,0,,3825,7515.0,26025
2022-01-22 02:00:00,2022-01-22 03:00:00,573,640,1138,1215,53,0,,3563,7182.0,25843
2022-01-22 03:00:00,2022-01-22 04:00:00,571,632,1027,1171,53,0,,3541,6995.0,26594
2022-01-22 04:00:00,2022-01-22 05:00:00,572,630,23,1229,91,0,,3312,5857.0,29359
2022-01-22 05:00:00,2022-01-22 06:00:00,571,630,94,1588,310,70,,3088,6351.0,32824
2022-01-22 06:00:00,2022-01-22 07:00:00,569,630,541,2866,601,1234,,2235,8676.0,35823
2022-01-22 07:00:00,2022-01-22 08:00:00,570,629,284,2865,627,3705,,1854,10534.0,37709
2022-01-22 08:00:00,2022-01-22 09:00:00,570,630,273,2492,505,5594,,2081,12145.0,37401
2022-01-22 09:00:00,2022-01-22 10:00:00,580,638,203,1943,309,6651,,1970,12294.0,36103
2022-01-22 10:00:00,2022-01-22 11:00:00,578,660,263,1490,263,7468,,2040,12762.0,34330
2022-01-22 11:00:00,2022-01-22 12:00:00,585,657,227,1480,231,7407,,2131,12718.0,32913
2022-01-22 12:00:00,2022-01-22 13:00:00,570,652,284,1467,250,6284,,1989,11496.0,32647
2022-01-22 13:00:00,2022-01-22 14:00:00,549,652,100,1482,273,3289,,1864,8209.0,32445
2022-01-22 14:00:00,2022-01-22 15:00:00,562,652,8,1898,340,810,,2116,6386.0,33067
2022-01-22 15:00:00,2022-01-22 16:00:00,581,653,609,2876,641,3,,2525,7888.0,36257
2022-01-22 16:00:00,2022-01-22 17:00:00,630,652,579,3627,668,0,,2572,8728.0,38333
2022-01-22 17:00:00,2022-01-22 18:00:00,632,652,664,3277,647,0,,2715,8587.0,38512
2022-01-22 18:00:00,2022-01-22 19:00:00,645,656,323,2750,591,0,,2889,7854.0,36342
2022-01-22 19:00:00,2022-01-22 20:00:00,597,655,98,1837,311,0,,3379,6877.0,33474
2022-01-22 20:00:00,2022-01-22 21:00:00,604,654,74,1598,259,0,,3529,6718.0,30705
2022-01-22 21:00:00,2022-01-22 22:00:00,590,654,79,1418,179,0,,2912,5832.0,28340
2022-01-22 22:00:00,2022-01-22 23:00:00,599,654,152,2339,274,0,,2512,6530.0,26157
2022-01-22 23:00:00,2022-01-23 00:00:00,596,654,71,2406,404,0,,2172,6303.0,24524
2022-01-23 00:00:00,2022-01-23 01:00:00,595,654,387,1668,262,0,,2220,5786.0,23208
2022-01-23 01:00:00,2022-01-23 02:00:00,603,653,1366,1480,93,0,,2409,6604.0,22663
2022-01-23 02:00:00,2022-01-23 03:00:00,596,653,1565,1215,69,0,,2671,6769.0,22576
2022-01-23 03:00:00,2022-01-23 04:00:00,600,653,1488,1246,70,0,,2784,6841.0,23122
2022-01-23 04:00:00,2022-01-23 05:00:00,598,652,226,1366,147,0,,2653,5642.0,24512
