StartTime,EndTime,quantity_B01,quantity_B09,quantity_B10,quantity_B11,quantity_B12,quantity_B15,quantity_B16,quantity_B18,quantity_B19,total_green_energy,Load
2022-03-12 09:00:00,2022-03-12 10:00:00,18942,100,20259,3527,93,493,108176,19802,44399,215791,239948
2022-03-12 10:00:00,2022-03-12 11:00:00,18762,98,21816,3556,82,492,119551,17541,40199,222097,238750
2022-03-12 11:00:00,2022-03-12 12:00:00,18515,96,20475,3555,75,492,120197,15137,36865,215407,230960
2022-03-12 12:00:00,2022-03-12 13:00:00,18509,96,19798,3524,58,492,108707,12533,33511,197228,222333
2022-03-12 13:00:00,2022-03-12 14:00:00,18571,93,12360,3521,100,539,89518,11026,34098,169826,217404
2022-03-12 14:00:00,2022-03-12 15:00:00,18873,93,6835,3457,258,629,62440,10236,36248,139069,211924
2022-03-12 15:00:00,2022-03-12 16:00:00,19260,96,12686,3406,266,630,30246,9706,39802,116098,213672
2022-03-12 16:00:00,2022-03-12 17:00:00,19613,97,21837,3434,293,628,5450,10653,48071,110076,225961
2022-03-12 17:00:00,2022-03-12 18:00:00,19737,100,23189,3425,312,642,20,12963,64671,125059,240009
2022-03-12 18:00:00,2022-03-12 19:00:00,19662,103,18614,3443,429,672,0,15770,79228,137921,236935
2022-03-12 19:00:00,2022-03-12 20:00:00,19330,105,13125,3448,237,662,0,18963,85468,141338,223396
2022-03-12 20:00:00,2022-03-12 21:00:00,18937,108,7221,3448,286,593,0,19219,85601,135413,214356
2022-03-12 21:00:00,2022-03-12 22:00:00,18605,109,5424,3458,271,562,0,18168,80542,127139,205698
2022-03-12 22:00:00,2022-03-12 23:00:00,18470,112,3867,3436,333,524,0,18586,74666,119994,194733
2022-03-12 23:00:00,2022-03-13 00:00:00,18241,112,4605,3444,160,492,0,17627,69051,113732,184749
2022-03-13 00:00:00,2022-03-13 01:00:00,18146,112,4302,3484,86,492,0,17266,66289,110177,179483
2022-03-13 01:00:00,2022-03-13 02:00:00,18097,112,4565,3493,77,492,0,18597,63409,108842,178701
2022-03-13 02:00:00,2022-03-13 03:00:00,18152,112,4333,3476,76,492,0,19394,62296,108331,178395
2022-03-13 03:00:00,2022-03-13 04:00:00,18287,112,4074,3490,113,492,0,18196,64623,109387,181559
2022-03-13 04:00:00,2022-03-13 05:00:00,18325,110,8622,3501,98,492,0,16485,66578,114211,182280
2022-03-13 05:00:00,2022-03-13 06:00:00,18469,108,7500,3498,129,492,2070,14545,68348,115159,180499
2022-03-13 06:00:00,2022-03-13 07:00:00,18607,108,7927,3511,112,492,23753,14263,61216,129989,190911
2022-03-13 07:00:00,2022-03-13 08:00:00,18694,103,10853,3513,72,492,58990,13924,46106,152747,203449
2022-03-13 08:00:00,2022-03-13 09:00:00,18573,98,17821,3534,108,492,91094,13214,34617,179551,211837
2022-03-13 09:00:00,2022-03-13 10:00:00,18439,96,24793,3558,253,492,113187,11419,31397,203634,216240
2022-03-13 10:00:00,2022-03-13 11:00:00,18341,95,23923,3583,288,492,124309,9546,34276,214853,221054
2022-03-13 11:00:00,2022-03-13 12:00:00,18193,92,25163,3617,209,492,124067,9588,34470,215891,212431
2022-03-13 12:00:00,2022-03-13 13:00:00,18213,92,22863,3583,283,492,113469,12217,35763,206975,203218
2022-03-13 13:00:00,2022-03-13 14:00:00,18161,92,18317,3547,271,492,94451,14324,44202,193857,197659
2022-03-13 14:00:00,2022-03-13 15:00:00,18500,92,13534,3480,413,496,66789,15716,49943,168963,196088
2022-03-13 15:00:00,2022-03-13 16:00:00,18746,92,7563,3476,584,526,32833,17694,60817,142331,203156
2022-03-13 16:00:00,2022-03-13 17:00:00,19205,94,12475,3484,422,564,6037,16474,68056,126811,217079
2022-03-13 17:00:00,2022-03-13 18:00:00,19366,97,13135,3431,120,580,21,15382,80461,132593,230154
2022-03-13 18:00:00,2022-03-13 19:00:00,18938,100,6805,3440,84,594,0,15527,85735,131223,227551
2022-03-13 19:00:00,2022-03-13 20:00:00,18784,104,6435,3419,120,514,0,16446,87543,133365,217791
2022-03-13 20:00:00,2022-03-13 21:00:00,18744,108,8039,3400,137,540,0,17428,83849,132245,212097
2022-03-13 21:00:00,2022-03-13 22:00:00,18566,108,4537,3406,240,580,0,18115,75302,120854,209291
2022-03-13 22:00:00,2022-03-13 23:00:00,18185,111,9910,3407,313,588,0,17456,67892,117862,200466
2022-03-13 23:00:00,2022-03-14 00:00:00,17737,111,12467,3376,303,604,0,17007,63248,114853,191987
2022-03-14 00:00:00,2022-03-14 01:00:00,17685,112,11738,3413,293,604,0,15990,61102,110937,184836
2022-03-14 01:00:00,2022-03-14 02:00:00,17704,112,7994,3418,157,593,0,13312,58483,101773,183186
2022-03-14 02:00:00,2022-03-14 03:00:00,17843,110,5437,3377,121,582,0,9255,58180,94905,189141
2022-03-14 03:00:00,2022-03-14 04:00:00,18090,102,5442,3387,227,653,0,6847,58738,93486,198501
2022-03-14 04:00:00,2022-03-14 05:00:00,18504,100,4583,3395,291,695,0,5707,59471,92746,218308
2022-03-14 05:00:00,2022-03-14 06:00:00,19165,100,4754,3384,133,712,1728,6039,60239,96254,250543
2022-03-14 06:00:00,2022-03-14 07:00:00,19696,98,5122,3442,88,712,14740,6655,54142,104695,271596
2022-03-14 07:00:00,2022-03-14 08:00:00,19733,96,7843,3467,291,712,37092,6622,40996,116852,279239
2022-03-14 08:00:00,2022-03-14 09:00:00,19468,96,5338,3470,182,684,57482,6609,33856,127185,279162
2022-03-14 09:00:00,2022-03-14 10:00:00,18968,96,5429,3498,130,660,70379,6436,31547,137143,281014
2022-03-14 10:00:00,2022-03-14 11:00:00,18544,96,2915,3553,153,643,75960,5326,32258,139448,282547
2022-03-14 11:00:00,2022-03-14 12:00:00,18359,95,5706,3625,198,587,73949,3740,31685,137944,278794
2022-03-14 12:00:00,2022-03-14 13:00:00,18188,92,4518,3647,85,528,67171,4650,32529,131408,271746
2022-03-14 13:00:00,2022-03-14 14:00:00,18211,92,6522,3659,63,528,58116,5698,30224,123113,267931
2022-03-14 14:00:00,2022-03-14 15:00:00,18562,92,5898,3659,87,556,43526,5478,26167,104025,261088
2022-03-14 15:00:00,2022-03-14 16:00:00,19220,92,6486,3621,93,652,23766,5531,23558,83019,257847
2022-03-14 16:00:00,2022-03-14 17:00:00,19786,94,10238,3571,206,712,5342,5533,20977,66459,262190
2022-03-14 17:00:00,2022-03-14 18:00:00,19915,100,22597,3539,558,712,45,4146,22516,74128,271600
2022-03-14 18:00:00,2022-03-14 19:00:00,19933,102,19989,3556,558,697,0,4949,24473,74257,267489
2022-03-14 19:00:00,2022-03-14 20:00:00,19668,104,12122,3577,327,676,0,6387,27338,70199,252030
2022-03-14 20:00:00,2022-03-14 21:00:00,19206,107,7364,3574,379,665,0,7131,29282,67708,239805
2022-03-14 21:00:00,2022-03-14 22:00:00,18701,109,7504,3561,254,631,0,6148,29105,66013,227228
2022-03-14 22:00:00,2022-03-14 23:00:00,18381,112,7204,3544,221,632,0,4269,26945,61308,214662
2022-03-14 23:00:00,2022-03-15 00:00:00,18019,112,6041,3564,114,631,0,3609,25406,57496,201325
2022-03-15 00:00:00,2022-03-15 01:00:00,17974,112,9317,3619,91,632,0,3095,21164,56004,195883
2022-03-15 01:00:00,2022-03-15 02:00:00,17929,112,14899,3620,89,632,0,2464,19532,59277,195894
2022-03-15 02:00:00,2022-03-15 03:00:00,17947,110,19010,3585,95,636,0,2373,17731,61487,199681
2022-03-15 03:00:00,2022-03-15 04:00:00,18031,109,14976,3573,180,648,0,2741,14440,54698,207263
2022-03-15 04:00:00,2022-03-15 05:00:00,18349,108,6721,3608,371,659,0,3939,12368,46123,222500
2022-03-15 05:00:00,2022-03-15 06:00:00,19175,104,8290,3651,402,674,1074,2886,12316,48572,248532
2022-03-15 06:00:00,2022-03-15 07:00:00,19761,91,13317,3656,356,698,9838,2196,10867,60780,265178
2022-03-15 07:00:00,2022-03-15 08:00:00,19781,83,10411,3748,642,716,22223,2640,10425,70669,274497
2022-03-15 08:00:00,2022-03-15 09:00:00,19529,80,8948,3783,361,716,34310,2117,8621,78465,276147
2022-03-15 09:00:00,2022-03-15 10:00:00,19142,80,4626,3801,268,694,43510,2922,6198,81241,280915
2022-03-15 10:00:00,2022-03-15 11:00:00,18815,79,5105,3837,964,671,44828,2736,5237,82272,284217
2022-03-15 11:00:00,2022-03-15 12:00:00,18590,76,4779,3870,646,601,40758,2087,5148,76555,280937
2022-03-15 12:00:00,2022-03-15 13:00:00,18586,76,7519,3914,726,570,31488,1306,4832,69017,273839
2022-03-15 13:00:00,2022-03-15 14:00:00,18710,77,7793,3894,457,564,22646,978,5077,60196,269525
2022-03-15 14:00:00,2022-03-15 15:00:00,19025,80,4649,3883,461,581,13961,629,6043,49312,266437
2022-03-15 15:00:00,2022-03-15 16:00:00,19467,80,5766,3886,673,623,6566,385,7488,44934,263787
2022-03-15 16:00:00,2022-03-15 17:00:00,19944,80,13392,3922,816,643,1703,283,8796,49579,267484
2022-03-15 17:00:00,2022-03-15 18:00:00,20020,80,19951,3949,907,650,18,292,12883,58750,273435
2022-03-15 18:00:00,2022-03-15 19:00:00,19874,80,17814,3965,825,657,0,300,16662,60177,268233
2022-03-15 19:00:00,2022-03-15 20:00:00,19641,80,9997,3959,567,640,0,668,19114,54666,253091
2022-03-15 20:00:00,2022-03-15 21:00:00,19110,82,3727,3957,478,625,0,1051,19898,48928,238679
2022-03-15 21:00:00,2022-03-15 22:00:00,18658,95,2830,3966,317,589,0,1600,18070,46125,226342
2022-03-15 22:00:00,2022-03-15 23:00:00,18374,100,2825,4014,220,580,0,2676,15898,44687,211782
2022-03-15 23:00:00,2022-03-16 00:00:00,18139,100,2258,4125,389,580,0,2982,14261,42834,200178
2022-03-16 00:00:00,2022-03-16 01:00:00,18115,103,4140,4191,302,580,0,3573,13195,44199,194648
2022-03-16 01:00:00,2022-03-16 02:00:00,18106,104,7792,4157,182,580,0,4327,14038,49286,193684
2022-03-16 02:00:00,2022-03-16 03:00:00,18113,104,9707,4113,425,589,0,4397,15629,53077,197414
