StartTime,EndTime,AreaID,UnitName,PsrType,quantity
2022-01-08T05:00+00:00Z,2022-01-08T06:00+00:00Z,10YES-REE------0,MAW,B04,4813
2022-01-08T06:00+00:00Z,2022-01-08T07:00+00:00Z,10YES-REE------0,MAW,B04,4640
2022-01-08T07:00+00:00Z,2022-01-08T08:00+00:00Z,10YES-REE------0,MAW,B04,4141
2022-01-08T08:00+00:00Z,2022-01-08T09:00+00:00Z,10YES-REE------0,MAW,B04,3973
2022-01-08T09:00+00:00Z,2022-01-08T10:00+00:00Z,10YES-REE------0,MAW,B04,4030
2022-01-08T10:00+00:00Z,2022-01-08T11:00+00:00Z,10YES-REE------0,MAW,B04,4080
2022-01-08T11:00+00:00Z,2022-01-08T12:00+00:00Z,10YES-REE------0,MAW,B04,4038
2022-01-08T12:00+00:00Z,2022-01-08T13:00+00:00Z,10YES-REE------0,MAW,B04,3933
2022-01-08T13:00+00:00Z,2022-01-08T14:00+00:00Z,10YES-REE------0,MAW,B04,3740
2022-01-08T14:00+00:00Z,2022-01-08T15:00+00:00Z,10YES-REE------0,MAW,B04,3690
2022-01-08T15:00+00:00Z,2022-01-08T16:00+00:00Z,10YES-REE------0,MAW,B04,3915
2022-01-08T16:00+00:00Z,2022-01-08T17:00+00:00Z,10YES-REE------0,MAW,B04,3696
2022-01-08T17:00+00:00Z,2022-01-08T18:00+00:00Z,10YES-REE------0,MAW,B04,3679
2022-01-08T18:00+00:00Z,2022-01-08T19:00+00:00Z,10YES-REE------0,MAW,B04,3618
2022-01-08T19:00+00:00Z,2022-01-08T20:00+00:00Z,10YES-REE------0,MAW,B04,3526
2022-01-08T20:00+00:00Z,2022-01-08T21:00+00:00Z,10YES-REE------0,MAW,B04,3419
2022-01-08T21:00+00:00Z,2022-01-08T22:00+00:00Z,10YES-REE------0,MAW,B04,3481
2022-01-08T22:00+00:00Z,2022-01-08T23:00+00:00Z,10YES-REE------0,MAW,B04,3786
2022-01-08T23:00+00:00Z,2022-01-09T00:00+00:00Z,10YES-REE------0,MAW,B04,3732
2022-01-09T00:00+00:00Z,2022-01-09T01:00+00:00Z,10YES-REE------0,MAW,B04,3753
2022-01-09T01:00+00:00Z,2022-01-09T02:00+00:00Z,10YES-REE------0,MAW,B04,3436
2022-01-09T02:00+00:00Z,2022-01-09T03:00+00:00Z,10YES-REE------0,MAW,B04,3342
2022-01-09T03:00+00:00Z,2022-01-09T04:00+00:00Z,10YES-REE------0,MAW,B04,3439
2022-01-09T04:00+00:00Z,2022-01-09T05:00+00:00Z,10YES-REE------0,MAW,B04,3640
2022-01-09T05:00+00:00Z,2022-01-09T06:00+00:00Z,10YES-REE------0,MAW,B04,3912
2022-01-09T06:00+00:00Z,2022-01-09T07:00+00:00Z,10YES-REE------0,MAW,B04,3956
2022-01-09T07:00+00:00Z,2022-01-09T08:00+00:00Z,10YES-REE------0,MAW,B04,3933
2022-01-09T08:00+00:00Z,2022-01-09T09:00+00:00Z,10YES-REE------0,MAW,B04,3664
2022-01-09T09:00+00:00Z,2022-01-09T10:00+00:00Z,10YES-REE------0,MAW,B04,3561
2022-01-09T10:00+00:00Z,2022-01-09T11:00+00:00Z,10YES-REE------0,MAW,B04,3362
2022-01-09T11:00+00:00Z,2022-01-09T12:00+00:00Z,10YES-REE------0,MAW,B04,3515
2022-01-09T12:00+00:00Z,2022-01-09T13:00+00:00Z,10YES-REE------0,MAW,B04,3463
2022-01-09T13:00+00:00Z,2022-01-09T14:00+00:00Z,10YES-REE------0,MAW,B04,3169
2022-01-09T14:00+00:00Z,2022-01-09T15:00+00:00Z,10YES-REE------0,MAW,B04,3046
2022-01-09T15:00+00:00Z,2022-01-09T16:00+00:00Z,10YES-REE------0,MAW,B04,3290
2022-01-09T16:00+00:00Z,2022-01-09T17:00+00:00Z,10YES-REE------0,MAW,B04,3728
2022-01-09T17:00+00:00Z,2022-01-09T18:00+00:00Z,10YES-REE------0,MAW,B04,3823
2022-01-09T18:00+00:00Z,2022-01-09T19:00+00:00Z,10YES-REE------0,MAW,B04,3783
2022-01-09T19:00+00:00Z,2022-01-09T20:00+00:00Z,10YES-REE------0,MAW,B04,3678
2022-01-09T20:00+00:00Z,2022-01-09T21:00+00:00Z,10YES-REE------0,MAW,B04,3651
2022-01-09T21:00+00:00Z,2022-01-09T22:00+00:00Z,10YES-REE------0,MAW,B04,3850
2022-01-09T22:00+00:00Z,2022-01-09T23:00+00:00Z,10YES-REE------0,MAW,B04,4066
2022-01-09T23:00+00:00Z,2022-01-10T00:00+00:00Z,10YES-REE------0,MAW,B04,3909
2022-01-10T00:00+00:00Z,2022-01-10T01:00+00:00Z,10YES-REE------0,MAW,B04,3944
